# T[k]  Density[cm^-3]  U(1)[] Be0/Be BeI/Be BeII/Be BeIII/Be BeIV/Be
 2.512e+06  1.000e-08  5.783e+02  0.00000e+00  0.00000e+00  9.11000e-09  8.88000e-05  1.00000e+00
 3.162e+06  1.000e-08  5.783e+02  0.00000e+00  0.00000e+00  5.84000e-09  7.03000e-05  1.00000e+00
 3.981e+06  1.000e-08  5.783e+02  0.00000e+00  0.00000e+00  3.62000e-09  5.53000e-05  1.00000e+00
 5.012e+06  1.000e-08  5.783e+02  0.00000e+00  3.91000e-17  2.19000e-09  4.34000e-05  1.00000e+00
 6.310e+06  1.000e-08  5.783e+02  0.00000e+00  1.74000e-17  1.30000e-09  3.39000e-05  1.00000e+00
 7.943e+06  1.000e-08  5.783e+02  0.00000e+00  7.57000e-18  7.61000e-10  2.65000e-05  1.00000e+00
 1.000e+07  1.000e-08  5.783e+02  0.00000e+00  3.24000e-18  4.40000e-10  2.06000e-05  1.00000e+00
 1.259e+07  1.000e-08  5.783e+02  0.00000e+00  1.36000e-18  2.52000e-10  1.60000e-05  1.00000e+00
 1.585e+07  1.000e-08  5.783e+02  0.00000e+00  5.60000e-19  1.43000e-10  1.24000e-05  1.00000e+00
 1.995e+07  1.000e-08  5.783e+02  0.00000e+00  2.29000e-19  8.04000e-11  9.56000e-06  1.00000e+00
 2.512e+07  1.000e-08  5.783e+02  0.00000e+00  9.23000e-20  4.50000e-11  7.35000e-06  1.00000e+00
 3.162e+07  1.000e-08  5.783e+02  0.00000e+00  3.70000e-20  2.50000e-11  5.63000e-06  1.00000e+00
 3.981e+07  1.000e-08  5.783e+02  0.00000e+00  1.47000e-20  1.38000e-11  4.30000e-06  1.00000e+00
 5.012e+07  1.000e-08  5.783e+02  0.00000e+00  5.77000e-21  7.57000e-12  3.26000e-06  1.00000e+00
 6.310e+07  1.000e-08  5.783e+02  0.00000e+00  2.26000e-21  4.13000e-12  2.47000e-06  1.00000e+00
 7.943e+07  1.000e-08  5.783e+02  0.00000e+00  8.77000e-22  2.24000e-12  1.86000e-06  1.00000e+00
 1.000e+08  1.000e-08  5.783e+02  0.00000e+00  3.38000e-22  1.21000e-12  1.39000e-06  1.00000e+00
 1.000e+02  1.259e-08  4.593e+02  0.00000e+00  6.24000e-09  9.73000e-04  1.06000e-01  8.93000e-01
 1.259e+02  1.259e-08  4.593e+02  0.00000e+00  4.20000e-09  7.52000e-04  9.40000e-02  9.05000e-01
 1.585e+02  1.259e-08  4.593e+02  0.00000e+00  2.82000e-09  5.80000e-04  8.31000e-02  9.16000e-01
 1.995e+02  1.259e-08  4.593e+02  0.00000e+00  1.88000e-09  4.46000e-04  7.34000e-02  9.26000e-01
 2.512e+02  1.259e-08  4.593e+02  0.00000e+00  1.25000e-09  3.42000e-04  6.46000e-02  9.35000e-01
 3.162e+02  1.259e-08  4.593e+02  0.00000e+00  8.26000e-10  2.61000e-04  5.68000e-02  9.43000e-01
 3.981e+02  1.259e-08  4.593e+02  0.00000e+00  5.44000e-10  1.99000e-04  4.99000e-02  9.50000e-01
