# T[k]  Density[cm^-3]  U(1)[] Na0/Na NaI/Na NaII/Na NaIII/Na NaIV/Na NaV/Na NaVI/Na NaVII/Na NaVIII/Na NaIX/Na NaX/Na NaXI/Na
 5.012e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.84000e-29  8.61000e-24  5.09000e-19  1.60000e-14  2.50000e-10  2.53000e-06  2.35000e-03  9.98000e-01
 6.310e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.10000e-29  3.35000e-24  2.69000e-19  1.13000e-14  2.16000e-10  2.09000e-06  1.95000e-03  9.98000e-01
 7.943e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.82000e-30  1.17000e-24  1.28000e-19  7.16000e-15  1.68000e-10  1.66000e-06  1.62000e-03  9.98000e-01
 1.000e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.55000e-31  3.63000e-25  5.44000e-20  4.07000e-15  1.19000e-10  1.26000e-06  1.33000e-03  9.99000e-01
 1.259e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.31000e-31  1.00000e-25  2.07000e-20  2.08000e-15  7.60000e-11  9.11000e-07  1.09000e-03  9.99000e-01
 1.585e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.48000e-26  7.09000e-21  9.60000e-16  4.48000e-11  6.33000e-07  8.91000e-04  9.99000e-01
 1.995e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.61000e-27  2.22000e-21  4.08000e-16  2.46000e-11  4.24000e-07  7.23000e-04  9.99000e-01
 2.512e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.17000e-27  6.45000e-22  1.61000e-16  1.27000e-11  2.75000e-07  5.83000e-04  9.99000e-01
 3.162e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.29000e-28  1.75000e-22  6.00000e-17  6.28000e-12  1.74000e-07  4.67000e-04  1.00000e+00
 3.981e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.34000e-29  4.63000e-23  2.12000e-17  2.98000e-12  1.08000e-07  3.73000e-04  1.00000e+00
 5.012e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.66000e-30  1.14000e-23  7.20000e-18  1.37000e-12  6.54000e-08  2.96000e-04  1.00000e+00
 6.310e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.31000e-30  2.71000e-24  2.36000e-18  6.10000e-13  3.91000e-08  2.33000e-04  1.00000e+00
 7.943e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.96000e-31  6.23000e-25  7.54000e-19  2.66000e-13  2.31000e-08  1.83000e-04  1.00000e+00
 1.000e+08  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.55000e-32  1.40000e-25  2.35000e-19  1.14000e-13  1.35000e-08  1.43000e-04  1.00000e+00
 1.000e+02  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  2.45000e-19  8.11000e-15  6.17000e-11  7.77000e-09  3.32000e-06  4.71000e-04  2.37000e-02  3.90000e-01  4.38000e-01  1.48000e-01
 1.259e+02  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  1.53000e-19  5.45000e-15  4.78000e-11  4.31000e-09  2.12000e-06  3.45000e-04  1.90000e-02  3.54000e-01  4.52000e-01  1.74000e-01
 1.585e+02  1.259e-08  4.539e+02  0.00000e+00  4.45000e-25  9.22000e-20  3.56000e-15  3.60000e-11  2.65000e-09  1.48000e-06  2.78000e-04  1.51000e-02  3.19000e-01  4.63000e-01  2.03000e-01
 1.995e+02  1.259e-08  4.539e+02  0.00000e+00  2.38000e-25  5.86000e-20  2.47000e-15  2.88000e-11  1.92000e-09  1.21000e-06  2.60000e-04  1.18000e-02  2.84000e-01  4.70000e-01  2.34000e-01
 2.512e+02  1.259e-08  4.539e+02  0.00000e+00  1.31000e-25  3.81000e-20  1.78000e-15  2.40000e-11  1.59000e-09  1.09000e-06  2.70000e-04  9.16000e-03  2.50000e-01  4.73000e-01  2.68000e-01
 3.162e+02  1.259e-08  4.539e+02  0.00000e+00  6.70000e-26  2.30000e-20  1.21000e-15  1.88000e-11  1.33000e-09  9.80000e-07  2.78000e-04  7.02000e-03  2.18000e-01  4.71000e-01  3.04000e-01
 3.981e+02  1.259e-08  4.539e+02  0.00000e+00  3.00000e-26  1.22000e-20  7.35000e-16  1.30000e-11  1.04000e-09  8.10000e-07  2.64000e-04  5.32000e-03  1.88000e-01  4.64000e-01  3.42000e-01
 5.012e+02  1.259e-08  4.539e+02  0.00000e+00  1.16000e-26  5.59000e-21  3.91000e-16  7.81000e-12  7.34000e-10  6.06000e-07  2.27000e-04  3.99000e-03  1.61000e-01  4.53000e-01  3.81000e-01
 6.310e+02  1.259e-08  4.539e+02  0.00000e+00  4.00000e-27  2.28000e-21  1.84000e-16  4.08000e-12  4.67000e-10  4.15000e-07  1.78000e-04  2.96000e-03  1.36000e-01  4.39000e-01  4.22000e-01
 7.943e+02  1.259e-08  4.539e+02  0.00000e+00  1.26000e-27  8.59000e-22  7.97000e-17  1.91000e-12  2.73000e-10  2.66000e-07  1.28000e-04  2.18000e-03  1.14000e-01  4.21000e-01  4.63000e-01
 1.000e+03  1.259e-08  4.539e+02  0.00000e+00  3.81000e-28  3.10000e-22  3.26000e-17  8.26000e-13  1.51000e-10  1.62000e-07  8.68000e-05  1.58000e-03  9.46000e-02  4.00000e-01  5.03000e-01
 1.259e+03  1.259e-08  4.539e+02  0.00000e+00  1.12000e-28  1.09000e-22  1.30000e-17  3.44000e-13  8.13000e-11  9.62000e-08  5.61000e-05  1.14000e-03  7.77000e-02  3.78000e-01  5.43000e-01
 1.585e+03  1.259e-08  4.539e+02  0.00000e+00  3.21000e-29  3.79000e-23  5.12000e-18  1.40000e-13  4.34000e-11  5.58000e-08  3.53000e-05  8.10000e-04  6.34000e-02  3.53000e-01  5.82000e-01
 1.995e+03  1.259e-08  4.539e+02  0.00000e+00  8.84000e-30  1.26000e-23  1.95000e-18  5.59000e-14  2.30000e-11  3.17000e-08  2.17000e-05  5.72000e-04  5.12000e-02  3.28000e-01  6.20000e-01
 2.512e+03  1.259e-08  4.539e+02  0.00000e+00  2.29000e-30  3.99000e-24  7.10000e-19  2.17000e-14  1.19000e-11  1.75000e-08  1.31000e-05  4.00000e-04  4.11000e-02  3.03000e-01  6.56000e-01
 3.162e+03  1.259e-08  4.539e+02  0.00000e+00  5.72000e-31  1.20000e-24  2.49000e-19  8.30000e-15  6.11000e-12  9.64000e-09  7.75000e-06  2.77000e-04  3.28000e-02  2.77000e-01  6.90000e-01
 3.981e+03  1.259e-08  4.539e+02  0.00000e+00  1.56000e-31  3.65000e-25  8.75000e-20  3.23000e-15  3.19000e-12  5.42000e-09  4.47000e-06  1.90000e-04  2.59000e-02  2.53000e-01  7.21000e-01
 5.012e+03  1.259e-08  4.539e+02  0.00000e+00  5.20000e-32  1.16000e-25  3.23000e-20  1.32000e-15  1.75000e-12  3.18000e-09  2.51000e-06  1.30000e-04  2.04000e-02  2.29000e-01  7.51000e-01
 6.310e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  3.89000e-26  1.25000e-20  5.56000e-16  9.91000e-13  1.92000e-09  1.37000e-06  8.78000e-05  1.60000e-02  2.06000e-01  7.78000e-01
 7.943e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  1.30000e-26  4.88000e-21  2.33000e-16  5.53000e-13  1.13000e-09  7.34000e-07  5.89000e-05  1.24000e-02  1.85000e-01  8.03000e-01
 1.000e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  4.12000e-27  1.81000e-21  9.29000e-17  2.92000e-13  6.43000e-10  3.84000e-07  3.93000e-05  9.60000e-03  1.65000e-01  8.25000e-01
 1.259e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  1.21000e-27  6.28000e-22  3.50000e-17  1.45000e-13  3.47000e-10  1.97000e-07  2.60000e-05  7.39000e-03  1.47000e-01  8.46000e-01
 1.585e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  3.31000e-28  2.06000e-22  1.26000e-17  6.82000e-14  1.80000e-10  1.00000e-07  1.71000e-05  5.67000e-03  1.30000e-01  8.64000e-01
 1.995e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  8.76000e-29  6.55000e-23  4.48000e-18  3.11000e-14  9.07000e-11  5.08000e-08  1.12000e-05  4.33000e-03  1.15000e-01  8.81000e-01
 2.512e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  2.31000e-29  2.09000e-23  1.60000e-18  1.40000e-14  4.52000e-11  2.62000e-08  7.30000e-06  3.29000e-03  1.01000e-01  8.95000e-01
 3.162e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  6.29000e-30  6.78000e-24  5.83000e-19  6.35000e-15  2.26000e-11  1.40000e-08  4.72000e-06  2.49000e-03  8.90000e-02  9.08000e-01
