# T[k]  Density[cm^-3]  U(1)[] F0/F FI/F FII/F FIII/F FIV/F FV/F FVI/F FVII/F FVIII/F FIX/F
 3.981e+04  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  1.12000e-25  9.58000e-21  1.91000e-16  1.97000e-12  6.03000e-08  4.49000e-04  1.00000e+00
 5.012e+04  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  7.67000e-26  6.08000e-21  1.25000e-16  1.23000e-12  4.47000e-08  3.87000e-04  1.00000e+00
 6.310e+04  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  6.81000e-26  4.58000e-21  8.27000e-17  7.73000e-13  3.30000e-08  3.34000e-04  1.00000e+00
 7.943e+04  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  5.70000e-26  3.15000e-21  5.27000e-17  4.81000e-13  2.44000e-08  2.87000e-04  1.00000e+00
 1.000e+05  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  4.41000e-26  2.06000e-21  3.19000e-17  2.99000e-13  1.79000e-08  2.47000e-04  1.00000e+00
 1.259e+05  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  2.94000e-26  1.22000e-21  1.82000e-17  1.85000e-13  1.32000e-08  2.12000e-04  1.00000e+00
 1.585e+05  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  1.66000e-26  6.60000e-22  9.91000e-18  1.13000e-13  9.63000e-09  1.82000e-04  1.00000e+00
 1.995e+05  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  8.07000e-27  3.24000e-22  5.17000e-18  6.95000e-14  7.03000e-09  1.56000e-04  1.00000e+00
 2.512e+05  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  3.45000e-27  1.47000e-22  2.61000e-18  4.23000e-14  5.11000e-09  1.34000e-04  1.00000e+00
 3.162e+05  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  1.32000e-27  6.22000e-23  1.29000e-18  2.56000e-14  3.71000e-09  1.14000e-04  1.00000e+00
 3.981e+05  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  4.69000e-28  2.51000e-23  6.22000e-19  1.54000e-14  2.68000e-09  9.74000e-05  1.00000e+00
 5.012e+05  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  1.53000e-28  9.70000e-24  2.96000e-19  9.24000e-15  1.93000e-09  8.30000e-05  1.00000e+00
 6.310e+05  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  4.64000e-29  3.61000e-24  1.39000e-19  5.50000e-15  1.39000e-09  7.06000e-05  1.00000e+00
 7.943e+05  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  1.39000e-29  1.31000e-24  6.45000e-20  3.28000e-15  9.91000e-10  5.99000e-05  1.00000e+00
 1.000e+06  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  4.64000e-30  4.74000e-25  3.05000e-20  2.00000e-15  7.10000e-10  5.07000e-05  1.00000e+00
 1.259e+06  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.85000e-25  1.57000e-20  1.34000e-15  5.18000e-10  4.29000e-05  1.00000e+00
 1.585e+06  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.48000e-26  9.58000e-21  1.07000e-15  3.95000e-10  3.61000e-05  1.00000e+00
 1.995e+06  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.66000e-26  7.06000e-21  1.02000e-15  3.24000e-10  3.04000e-05  1.00000e+00
 2.512e+06  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.84000e-26  5.80000e-21  1.07000e-15  2.83000e-10  2.55000e-05  1.00000e+00
 3.162e+06  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.73000e-26  4.76000e-21  1.11000e-15  2.52000e-10  2.13000e-05  1.00000e+00
 3.981e+06  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.21000e-26  4.50000e-21  1.06000e-15  2.20000e-10  1.77000e-05  1.00000e+00
 5.012e+06  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.07000e-27  3.05000e-21  8.95000e-16  1.83000e-10  1.47000e-05  1.00000e+00
 6.310e+06  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.70000e-27  1.83000e-21  6.72000e-16  1.45000e-10  1.22000e-05  1.00000e+00
 7.943e+06  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.06000e-27  9.78000e-22  4.53000e-16  1.08000e-10  1.00000e-05  1.00000e+00
 1.000e+07  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.76000e-28  4.69000e-22  2.78000e-16  7.74000e-11  8.19000e-06  1.00000e+00
 1.259e+07  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.21000e-28  2.05000e-22  1.58000e-16  5.30000e-11  6.67000e-06  1.00000e+00
 1.585e+07  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.71000e-29  8.31000e-23  8.39000e-17  3.50000e-11  5.41000e-06  1.00000e+00
 1.995e+07  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.28000e-30  3.15000e-23  4.22000e-17  2.25000e-11  4.36000e-06  1.00000e+00
 2.512e+07  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.64000e-30  1.13000e-23  2.03000e-17  1.41000e-11  3.50000e-06  1.00000e+00
 3.162e+07  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.88000e-24  9.40000e-18  8.61000e-12  2.79000e-06  1.00000e+00
 3.981e+07  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.28000e-24  4.22000e-18  5.18000e-12  2.21000e-06  1.00000e+00
 5.012e+07  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.09000e-25  1.85000e-18  3.06000e-12  1.74000e-06  1.00000e+00
 6.310e+07  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.27000e-25  7.92000e-19  1.79000e-12  1.36000e-06  1.00000e+00
 7.943e+07  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.87000e-26  3.33000e-19  1.03000e-12  1.06000e-06  1.00000e+00
 1.000e+08  1.000e-08  1.991e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.16000e-26  1.38000e-19  5.87000e-13  8.17000e-07  1.00000e+00
 1.000e+02  1.259e-08  1.582e+03  0.00000e+00  3.32000e-26  4.90000e-21  1.07000e-17  6.86000e-14  1.78000e-10  2.17000e-07  1.30000e-04  2.00000e-02  9.80000e-01
 1.259e+02  1.259e-08  1.582e+03  0.00000e+00  1.35000e-26  2.32000e-21  5.37000e-18  3.63000e-14  1.06000e-10  1.48000e-07  1.00000e-04  1.76000e-02  9.82000e-01
