# T[k]  Density[cm^-3]  U(1)[] Li0/Li LiI/Li LiII/Li LiIII/Li
 1.000e+07  1.000e-08  1.397e+01  0.00000e+00  1.52000e-10  1.21000e-05  1.00000e+00
 1.259e+07  1.000e-08  1.397e+01  0.00000e+00  8.51000e-11  9.29000e-06  1.00000e+00
 1.585e+07  1.000e-08  1.397e+01  0.00000e+00  4.77000e-11  7.16000e-06  1.00000e+00
 1.995e+07  1.000e-08  1.397e+01  0.00000e+00  2.68000e-11  5.53000e-06  1.00000e+00
 2.512e+07  1.000e-08  1.397e+01  0.00000e+00  1.50000e-11  4.26000e-06  1.00000e+00
 3.162e+07  1.000e-08  1.397e+01  0.00000e+00  8.42000e-12  3.28000e-06  1.00000e+00
 3.981e+07  1.000e-08  1.397e+01  0.00000e+00  4.71000e-12  2.51000e-06  1.00000e+00
 5.012e+07  1.000e-08  1.397e+01  0.00000e+00  2.63000e-12  1.92000e-06  1.00000e+00
 6.310e+07  1.000e-08  1.397e+01  0.00000e+00  1.46000e-12  1.47000e-06  1.00000e+00
 7.943e+07  1.000e-08  1.397e+01  0.00000e+00  8.11000e-13  1.12000e-06  1.00000e+00
 1.000e+08  1.000e-08  1.397e+01  0.00000e+00  4.47000e-13  8.46000e-07  1.00000e+00
 1.000e+02  1.259e-08  1.109e+01  1.07000e-10  1.80000e-03  1.89000e-01  8.10000e-01
 1.259e+02  1.259e-08  1.109e+01  7.17000e-11  1.40000e-03  1.69000e-01  8.30000e-01
 1.585e+02  1.259e-08  1.109e+01  4.78000e-11  1.09000e-03  1.51000e-01  8.48000e-01
 1.995e+02  1.259e-08  1.109e+01  3.17000e-11  8.40000e-04  1.34000e-01  8.65000e-01
 2.512e+02  1.259e-08  1.109e+01  2.09000e-11  6.47000e-04  1.19000e-01  8.81000e-01
 3.162e+02  1.259e-08  1.109e+01  1.37000e-11  4.97000e-04  1.05000e-01  8.95000e-01
 3.981e+02  1.259e-08  1.109e+01  8.91000e-12  3.80000e-04  9.27000e-02  9.07000e-01
 5.012e+02  1.259e-08  1.109e+01  5.78000e-12  2.90000e-04  8.16000e-02  9.18000e-01
 6.310e+02  1.259e-08  1.109e+01  3.73000e-12  2.21000e-04  7.17000e-02  9.28000e-01
 7.943e+02  1.259e-08  1.109e+01  2.39000e-12  1.68000e-04  6.28000e-02  9.37000e-01
 1.000e+03  1.259e-08  1.109e+01  1.53000e-12  1.27000e-04  5.50000e-02  9.45000e-01
 1.259e+03  1.259e-08  1.109e+01  9.74000e-13  9.58000e-05  4.81000e-02  9.52000e-01
 1.585e+03  1.259e-08  1.109e+01  6.17000e-13  7.22000e-05  4.19000e-02  9.58000e-01
 1.995e+03  1.259e-08  1.109e+01  3.90000e-13  5.42000e-05  3.65000e-02  9.63000e-01
 2.512e+03  1.259e-08  1.109e+01  2.45000e-13  4.06000e-05  3.18000e-02  9.68000e-01
 3.162e+03  1.259e-08  1.109e+01  1.53000e-13  3.04000e-05  2.76000e-02  9.72000e-01
 3.981e+03  1.259e-08  1.109e+01  9.55000e-14  2.27000e-05  2.39000e-02  9.76000e-01
 5.012e+03  1.259e-08  1.109e+01  5.93000e-14  1.69000e-05  2.07000e-02  9.79000e-01
 6.310e+03  1.259e-08  1.109e+01  3.67000e-14  1.25000e-05  1.79000e-02  9.82000e-01
 7.943e+03  1.259e-08  1.109e+01  2.26000e-14  9.26000e-06  1.55000e-02  9.85000e-01
 1.000e+04  1.259e-08  1.109e+01  1.39000e-14  6.83000e-06  1.33000e-02  9.87000e-01
 1.259e+04  1.259e-08  1.109e+01  8.46000e-15  5.03000e-06  1.15000e-02  9.89000e-01
 1.585e+04  1.259e-08  1.109e+01  5.15000e-15  3.70000e-06  9.87000e-03  9.90000e-01
 1.995e+04  1.259e-08  1.109e+01  3.12000e-15  2.71000e-06  8.47000e-03  9.92000e-01
 2.512e+04  1.259e-08  1.109e+01  1.89000e-15  1.98000e-06  7.26000e-03  9.93000e-01
 3.162e+04  1.259e-08  1.109e+01  1.13000e-15  1.44000e-06  6.22000e-03  9.94000e-01
 3.981e+04  1.259e-08  1.109e+01  6.78000e-16  1.05000e-06  5.31000e-03  9.95000e-01
 5.012e+04  1.259e-08  1.109e+01  4.04000e-16  7.61000e-07  4.53000e-03  9.95000e-01
 6.310e+04  1.259e-08  1.109e+01  2.40000e-16  5.50000e-07  3.86000e-03  9.96000e-01
 7.943e+04  1.259e-08  1.109e+01  1.44000e-16  3.97000e-07  3.28000e-03  9.97000e-01
 1.000e+05  1.259e-08  1.109e+01  9.20000e-17  2.88000e-07  2.78000e-03  9.97000e-01
 1.259e+05  1.259e-08  1.109e+01  6.90000e-17  2.18000e-07  2.36000e-03  9.98000e-01
 1.585e+05  1.259e-08  1.109e+01  6.87000e-17  1.91000e-07  1.99000e-03  9.98000e-01
 1.995e+05  1.259e-08  1.109e+01  9.07000e-17  2.06000e-07  1.67000e-03  9.98000e-01
 2.512e+05  1.259e-08  1.109e+01  1.31000e-16  2.48000e-07  1.40000e-03  9.99000e-01
 3.162e+05  1.259e-08  1.109e+01  1.71000e-16  2.86000e-07  1.15000e-03  9.99000e-01
 3.981e+05  1.259e-08  1.109e+01  1.83000e-16  2.90000e-07  9.32000e-04  9.99000e-01
 5.012e+05  1.259e-08  1.109e+01  1.56000e-16  2.53000e-07  7.28000e-04  9.99000e-01
 6.310e+05  1.259e-08  1.109e+01  1.09000e-16  1.91000e-07  5.47000e-04  9.99000e-01
 7.943e+05  1.259e-08  1.109e+01  6.39000e-17  1.27000e-07  3.97000e-04  1.00000e+00
 1.000e+06  1.259e-08  1.109e+01  0.00000e+00  7.73000e-08  2.82000e-04  1.00000e+00
 1.259e+06  1.259e-08  1.109e+01  0.00000e+00  4.41000e-08  1.98000e-04  1.00000e+00
 1.585e+06  1.259e-08  1.109e+01  0.00000e+00  2.42000e-08  1.40000e-04  1.00000e+00
 1.995e+06  1.259e-08  1.109e+01  0.00000e+00  1.30000e-08  9.96000e-05  1.00000e+00
 2.512e+06  1.259e-08  1.109e+01  0.00000e+00  6.96000e-09  7.18000e-05  1.00000e+00
 3.162e+06  1.259e-08  1.109e+01  0.00000e+00  3.72000e-09  5.25000e-05  1.00000e+00
 3.981e+06  1.259e-08  1.109e+01  0.00000e+00  2.00000e-09  3.89000e-05  1.00000e+00
 5.012e+06  1.259e-08  1.109e+01  0.00000e+00  1.09000e-09  2.92000e-05  1.00000e+00
 6.310e+06  1.259e-08  1.109e+01  0.00000e+00  5.94000e-10  2.21000e-05  1.00000e+00
 7.943e+06  1.259e-08  1.109e+01  0.00000e+00  3.28000e-10  1.68000e-05  1.00000e+00
 1.000e+07  1.259e-08  1.109e+01  0.00000e+00  1.82000e-10  1.29000e-05  1.00000e+00
 1.259e+07  1.259e-08  1.109e+01  0.00000e+00  1.02000e-10  9.95000e-06  1.00000e+00
 1.585e+07  1.259e-08  1.109e+01  0.00000e+00  5.71000e-11  7.68000e-06  1.00000e+00
 1.995e+07  1.259e-08  1.109e+01  0.00000e+00  3.21000e-11  5.93000e-06  1.00000e+00
 2.512e+07  1.259e-08  1.109e+01  0.00000e+00  1.81000e-11  4.57000e-06  1.00000e+00
 3.162e+07  1.259e-08  1.109e+01  0.00000e+00  1.02000e-11  3.52000e-06  1.00000e+00
 3.981e+07  1.259e-08  1.109e+01  0.00000e+00  5.71000e-12  2.71000e-06  1.00000e+00
 5.012e+07  1.259e-08  1.109e+01  0.00000e+00  3.20000e-12  2.08000e-06  1.00000e+00
 6.310e+07  1.259e-08  1.109e+01  0.00000e+00  1.79000e-12  1.59000e-06  1.00000e+00
 7.943e+07  1.259e-08  1.109e+01  0.00000e+00  9.96000e-13  1.21000e-06  1.00000e+00
 1.000e+08  1.259e-08  1.109e+01  0.00000e+00  5.52000e-13  9.18000e-07  1.00000e+00
