# T[k]  Density[cm^-3]  U(1)[] O0/O OI/O OII/O OIII/O OIV/O OV/O OVI/O OVII/O OVIII/O
 1.000e+02  1.000e-08  1.397e+01  1.72000e-13  6.24000e-08  6.15000e-05  6.63000e-03  1.51000e-01  4.95000e-01  3.44000e-01  3.40000e-03  7.30000e-06
 1.259e+02  1.000e-08  1.397e+01  9.29000e-14  3.93000e-08  4.69000e-05  5.51000e-03  1.28000e-01  4.81000e-01  3.80000e-01  4.28000e-03  1.04000e-05
 1.585e+02  1.000e-08  1.397e+01  5.42000e-14  2.67000e-08  3.90000e-05  5.11000e-03  1.08000e-01  4.64000e-01  4.17000e-01  5.35000e-03  1.49000e-05
 1.995e+02  1.000e-08  1.397e+01  3.33000e-14  1.92000e-08  3.44000e-05  5.15000e-03  9.07000e-02  4.44000e-01  4.53000e-01  6.64000e-03  2.10000e-05
 2.512e+02  1.000e-08  1.397e+01  2.00000e-14  1.35000e-08  2.99000e-05  5.19000e-03  7.53000e-02  4.22000e-01  4.89000e-01  8.20000e-03  2.96000e-05
 3.162e+02  1.000e-08  1.397e+01  1.12000e-14  8.79000e-09  2.43000e-05  4.96000e-03  6.19000e-02  3.98000e-01  5.25000e-01  1.01000e-02  4.15000e-05
 3.981e+02  1.000e-08  1.397e+01  5.68000e-15  5.23000e-09  1.81000e-05  4.38000e-03  5.05000e-02  3.72000e-01  5.61000e-01  1.23000e-02  5.79000e-05
 5.012e+02  1.000e-08  1.397e+01  2.64000e-15  2.85000e-09  1.24000e-05  3.59000e-03  4.09000e-02  3.46000e-01  5.95000e-01  1.50000e-02  8.05000e-05
 6.310e+02  1.000e-08  1.397e+01  1.14000e-15  1.44000e-09  7.84000e-06  2.74000e-03  3.28000e-02  3.19000e-01  6.27000e-01  1.81000e-02  1.11000e-04
 7.943e+02  1.000e-08  1.397e+01  4.65000e-16  6.89000e-10  4.67000e-06  1.98000e-03  2.61000e-02  2.92000e-01  6.58000e-01  2.18000e-02  1.53000e-04
 1.000e+03  1.000e-08  1.397e+01  1.83000e-16  3.16000e-10  2.66000e-06  1.36000e-03  2.06000e-02  2.66000e-01  6.86000e-01  2.61000e-02  2.11000e-04
 1.259e+03  1.000e-08  1.397e+01  7.06000e-17  1.42000e-10  1.46000e-06  9.09000e-04  1.62000e-02  2.40000e-01  7.12000e-01  3.11000e-02  2.88000e-04
 1.585e+03  1.000e-08  1.397e+01  2.70000e-17  6.29000e-11  7.79000e-07  5.89000e-04  1.25000e-02  2.15000e-01  7.34000e-01  3.69000e-02  3.92000e-04
 1.995e+03  1.000e-08  1.397e+01  1.03000e-17  2.76000e-11  4.09000e-07  3.72000e-04  9.67000e-03  1.92000e-01  7.54000e-01  4.36000e-02  5.31000e-04
