# T[k]  Density[cm^-3]  U(1)[] N0/N NI/N NII/N NIII/N NIV/N NV/N NVI/N
 1.259e+05  1.000e-08  1.630e+01  2.56000e-15  2.08000e-09  9.48000e-05  1.15000e-01  2.17000e-02  3.44000e-01  3.81000e-01  1.38000e-01
 1.585e+05  1.000e-08  1.630e+01  1.35000e-15  1.16000e-09  5.49000e-05  7.12000e-02  2.90000e-02  3.15000e-01  4.11000e-01  1.74000e-01
 1.995e+05  1.000e-08  1.630e+01  3.63000e-16  3.48000e-10  1.80000e-05  2.64000e-02  3.20000e-02  2.86000e-01  4.38000e-01  2.17000e-01
 2.512e+05  1.000e-08  1.630e+01  4.05000e-17  4.55000e-11  2.70000e-06  4.70000e-03  1.74000e-02  2.53000e-01  4.58000e-01  2.66000e-01
 3.162e+05  1.000e-08  1.630e+01  2.95000e-18  4.02000e-12  2.85000e-07  6.13000e-04  6.29000e-03  2.16000e-01  4.62000e-01  3.15000e-01
 3.981e+05  1.000e-08  1.630e+01  2.09000e-19  3.56000e-13  3.12000e-08  8.59000e-05  2.17000e-03  1.79000e-01  4.54000e-01  3.64000e-01
 5.012e+05  1.000e-08  1.630e+01  1.65000e-20  3.58000e-14  3.99000e-09  1.44000e-05  8.13000e-04  1.46000e-01  4.39000e-01  4.15000e-01
 6.310e+05  1.000e-08  1.630e+01  0.00000e+00  4.34000e-15  6.28000e-10  3.04000e-06  3.49000e-04  1.18000e-01  4.17000e-01  4.65000e-01
 7.943e+05  1.000e-08  1.630e+01  0.00000e+00  6.86000e-16  1.31000e-10  8.63000e-07  1.88000e-04  9.65000e-02  3.89000e-01  5.14000e-01
 1.000e+06  1.000e-08  1.630e+01  0.00000e+00  1.48000e-16  3.79000e-11  3.43000e-07  1.32000e-04  8.19000e-02  3.56000e-01  5.62000e-01
 1.259e+06  1.000e-08  1.630e+01  0.00000e+00  3.88000e-17  1.34000e-11  1.67000e-07  1.08000e-04  6.95000e-02  3.15000e-01  6.15000e-01
 1.585e+06  1.000e-08  1.630e+01  0.00000e+00  9.50000e-18  4.46000e-12  7.72000e-08  7.96000e-05  5.10000e-02  2.63000e-01  6.86000e-01
 1.995e+06  1.000e-08  1.630e+01  0.00000e+00  1.76000e-18  1.13000e-12  2.71000e-08  4.24000e-05  2.80000e-02  1.93000e-01  7.79000e-01
 2.512e+06  1.000e-08  1.630e+01  0.00000e+00  2.41000e-19  2.14000e-13  7.07000e-09  1.61000e-05  1.15000e-02  1.21000e-01  8.68000e-01
 3.162e+06  1.000e-08  1.630e+01  0.00000e+00  2.74000e-20  3.36000e-14  1.53000e-09  4.92000e-06  4.01000e-03  6.78000e-02  9.28000e-01
 3.981e+06  1.000e-08  1.630e+01  0.00000e+00  2.92000e-21  4.97000e-15  3.11000e-10  1.38000e-06  1.35000e-03  3.72000e-02  9.61000e-01
 5.012e+06  1.000e-08  1.630e+01  0.00000e+00  0.00000e+00  7.45000e-16  6.42000e-11  3.86000e-07  4.68000e-04  2.09000e-02  9.79000e-01
 6.310e+06  1.000e-08  1.630e+01  0.00000e+00  0.00000e+00  1.16000e-16  1.38000e-11  1.12000e-07  1.73000e-04  1.23000e-02  9.87000e-01
 7.943e+06  1.000e-08  1.630e+01  0.00000e+00  0.00000e+00  1.92000e-17  3.13000e-12  3.37000e-08  6.85000e-05  7.62000e-03  9.92000e-01
 1.000e+07  1.000e-08  1.630e+01  0.00000e+00  0.00000e+00  3.31000e-18  7.45000e-13  1.06000e-08  2.89000e-05  4.93000e-03  9.95000e-01
 1.259e+07  1.000e-08  1.630e+01  0.00000e+00  6.72000e-26  6.00000e-19  1.86000e-13  3.53000e-09  1.29000e-05  3.31000e-03  9.97000e-01
 1.585e+07  1.000e-08  1.630e+01  0.00000e+00  9.10000e-27  1.14000e-19  4.86000e-14  1.22000e-09  6.07000e-06  2.30000e-03  9.98000e-01
 1.995e+07  1.000e-08  1.630e+01  0.00000e+00  1.28000e-27  2.24000e-20  1.33000e-14  4.41000e-10  2.99000e-06  1.65000e-03  9.98000e-01
 2.512e+07  1.000e-08  1.630e+01  0.00000e+00  1.87000e-28  4.58000e-21  3.75000e-15  1.65000e-10  1.53000e-06  1.20000e-03  9.99000e-01
 3.162e+07  1.000e-08  1.630e+01  0.00000e+00  2.82000e-29  9.68000e-22  1.10000e-15  6.42000e-11  8.06000e-07  8.96000e-04  9.99000e-01
 3.981e+07  1.000e-08  1.630e+01  0.00000e+00  4.38000e-30  2.11000e-22  3.32000e-16  2.58000e-11  4.37000e-07  6.76000e-04  9.99000e-01
 5.012e+07  1.000e-08  1.630e+01  0.00000e+00  6.98000e-31  4.71000e-23  1.03000e-16  1.07000e-11  2.42000e-07  5.15000e-04  9.99000e-01
 6.310e+07  1.000e-08  1.630e+01  0.00000e+00  1.14000e-31  1.08000e-23  3.29000e-17  4.53000e-12  1.36000e-07  3.96000e-04  1.00000e+00
 7.943e+07  1.000e-08  1.630e+01  0.00000e+00  1.98000e-32  2.53000e-24  1.07000e-17  1.97000e-12  7.79000e-08  3.06000e-04  1.00000e+00
 1.000e+08  1.000e-08  1.630e+01  0.00000e+00  3.29000e-33  6.03000e-25  3.57000e-18  8.73000e-13  4.49000e-08  2.37000e-04  1.00000e+00
 1.000e+02  1.259e-08  1.295e+01  2.21000e-12  2.27000e-07  2.34000e-03  9.51000e-01  2.92000e-02  1.77000e-02  1.76000e-04  0.00000e+00
 1.259e+02  1.259e-08  1.295e+01  1.31000e-12  1.69000e-07  2.03000e-03  9.44000e-01  3.32000e-02  2.01000e-02  2.28000e-04  9.35000e-07
 1.585e+02  1.259e-08  1.295e+01  7.64000e-13  1.24000e-07  1.75000e-03  9.37000e-01  3.77000e-02  2.29000e-02  2.96000e-04  1.38000e-06
 1.995e+02  1.259e-08  1.295e+01  4.41000e-13  9.11000e-08  1.53000e-03  9.29000e-01  4.28000e-02  2.60000e-02  3.86000e-04  2.06000e-06
 2.512e+02  1.259e-08  1.295e+01  2.57000e-13  6.79000e-08  1.37000e-03  9.20000e-01  4.86000e-02  2.96000e-02  5.02000e-04  3.06000e-06
 3.162e+02  1.259e-08  1.295e+01  1.55000e-13  5.23000e-08  1.27000e-03  9.09000e-01  5.51000e-02  3.36000e-02  6.54000e-04  4.56000e-06
 3.981e+02  1.259e-08  1.295e+01  9.64000e-14  4.18000e-08  1.22000e-03  8.97000e-01  6.24000e-02  3.83000e-02  8.54000e-04  6.80000e-06
 5.012e+02  1.259e-08  1.295e+01  6.13000e-14  3.40000e-08  1.21000e-03  8.84000e-01  7.04000e-02  4.36000e-02  1.12000e-03  1.02000e-05
 6.310e+02  1.259e-08  1.295e+01  3.89000e-14  2.75000e-08  1.18000e-03  8.69000e-01  7.89000e-02  4.97000e-02  1.46000e-03  1.52000e-05
 7.943e+02  1.259e-08  1.295e+01  2.43000e-14  2.17000e-08  1.13000e-03  8.53000e-01  8.75000e-02  5.67000e-02  1.91000e-03  2.29000e-05
 1.000e+03  1.259e-08  1.295e+01  1.52000e-14  1.68000e-08  1.05000e-03  8.36000e-01  9.61000e-02  6.47000e-02  2.51000e-03  3.44000e-05
 1.259e+03  1.259e-08  1.295e+01  9.65000e-15  1.29000e-08  9.70000e-04  8.17000e-01  1.05000e-01  7.38000e-02  3.29000e-03  5.18000e-05
 1.585e+03  1.259e-08  1.295e+01  6.48000e-15  1.00000e-08  9.01000e-04  7.97000e-01  1.14000e-01  8.42000e-02  4.32000e-03  7.81000e-05
 1.995e+03  1.259e-08  1.295e+01  4.62000e-15  7.95000e-09  8.51000e-04  7.75000e-01  1.22000e-01  9.61000e-02  5.67000e-03  1.18000e-04
 2.512e+03  1.259e-08  1.295e+01  3.43000e-15  6.43000e-09  8.12000e-04  7.55000e-01  1.27000e-01  1.09000e-01  7.45000e-03  1.78000e-04
 3.162e+03  1.259e-08  1.295e+01  2.57000e-15  5.24000e-09  7.73000e-04  7.38000e-01  1.27000e-01  1.25000e-01  9.78000e-03  2.69000e-04
 3.981e+03  1.259e-08  1.295e+01  1.89000e-15  4.25000e-09  7.22000e-04  7.23000e-01  1.22000e-01  1.41000e-01  1.28000e-02  4.05000e-04
 5.012e+03  1.259e-08  1.295e+01  1.34000e-15  3.40000e-09  6.57000e-04  7.06000e-01  1.16000e-01  1.60000e-01  1.68000e-02  6.10000e-04
 6.310e+03  1.259e-08  1.295e+01  9.10000e-16  2.67000e-09  5.83000e-04  6.84000e-01  1.11000e-01  1.81000e-01  2.19000e-02  9.19000e-04
 7.943e+03  1.259e-08  1.295e+01  5.89000e-16  2.04000e-09  5.04000e-04  6.57000e-01  1.09000e-01  2.04000e-01  2.85000e-02  1.38000e-03
 1.000e+04  1.259e-08  1.295e+01  3.64000e-16  1.52000e-09  4.26000e-04  6.23000e-01  1.10000e-01  2.28000e-01  3.70000e-02  2.07000e-03
 1.259e+04  1.259e-08  1.295e+01  2.19000e-16  1.10000e-09  3.51000e-04  5.85000e-01  1.10000e-01  2.54000e-01  4.78000e-02  3.08000e-03
 1.585e+04  1.259e-08  1.295e+01  1.42000e-16  8.12000e-10  2.85000e-04  5.46000e-01  1.07000e-01  2.81000e-01  6.13000e-02  4.57000e-03
 1.995e+04  1.259e-08  1.295e+01  1.29000e-16  7.06000e-10  2.33000e-04  5.11000e-01  9.69000e-02  3.07000e-01  7.79000e-02  6.73000e-03
 2.512e+04  1.259e-08  1.295e+01  2.07000e-16  8.26000e-10  2.01000e-04  4.80000e-01  7.95000e-02  3.33000e-01  9.81000e-02  9.82000e-03
 3.162e+04  1.259e-08  1.295e+01  4.95000e-16  1.25000e-09  1.94000e-04  4.46000e-01  6.11000e-02  3.56000e-01  1.22000e-01  1.42000e-02
 3.981e+04  1.259e-08  1.295e+01  1.32000e-15  2.12000e-09  2.11000e-04  4.07000e-01  4.65000e-02  3.76000e-01  1.50000e-01  2.02000e-02
 5.012e+04  1.259e-08  1.295e+01  3.14000e-15  3.49000e-09  2.38000e-04  3.62000e-01  3.63000e-02  3.91000e-01  1.83000e-01  2.86000e-02
 6.310e+04  1.259e-08  1.295e+01  5.91000e-15  5.01000e-09  2.56000e-04  3.13000e-01  2.97000e-02  3.99000e-01  2.18000e-01  3.97000e-02
 7.943e+04  1.259e-08  1.295e+01  8.42000e-15  5.99000e-09  2.52000e-04  2.64000e-01  2.53000e-02  4.00000e-01  2.56000e-01  5.42000e-02
 1.000e+05  1.259e-08  1.295e+01  9.04000e-15  5.90000e-09  2.22000e-04  2.15000e-01  2.32000e-02  3.94000e-01  2.95000e-01  7.29000e-02
 1.259e+05  1.259e-08  1.295e+01  7.25000e-15  4.69000e-09  1.70000e-04  1.65000e-01  2.60000e-02  3.79000e-01  3.34000e-01  9.61000e-02
