# T[k]  Density[cm^-3]  U(1)[] Al0/Al AlI/Al AlII/Al AlIII/Al AlIV/Al AlV/Al AlVI/Al AlVII/Al AlVIII/Al AlIX/Al AlX/Al AlXI/Al AlXII/Al AlXIII/Al
 1.000e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.90000e-30  1.77000e-25  2.97000e-21  1.89000e-17  4.43000e-14  5.47000e-11  4.99000e-08  1.08000e-04  1.93000e-02  9.81000e-01
 1.259e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.65000e-31  4.80000e-26  9.30000e-22  6.65000e-18  1.77000e-14  2.71000e-11  2.98000e-08  7.76000e-05  1.64000e-02  9.84000e-01
 1.585e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.43000e-31  1.18000e-26  2.71000e-22  2.25000e-18  7.00000e-15  1.33000e-11  1.77000e-08  5.57000e-05  1.40000e-02  9.86000e-01
 1.995e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.75000e-32  2.63000e-27  7.38000e-23  7.30000e-19  2.72000e-15  6.52000e-12  1.06000e-08  3.98000e-05  1.19000e-02  9.88000e-01
 2.512e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.53000e-28  1.93000e-23  2.34000e-19  1.07000e-15  3.27000e-12  6.55000e-09  2.86000e-05  1.01000e-02  9.90000e-01
 3.162e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.15000e-28  5.13000e-24  7.80000e-20  4.49000e-16  1.77000e-12  4.40000e-09  2.10000e-05  8.49000e-03  9.91000e-01
 3.981e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.50000e-29  1.45000e-24  2.84000e-20  2.09000e-16  1.07000e-12  3.32000e-09  1.59000e-05  7.15000e-03  9.93000e-01
 5.012e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.70000e-30  4.36000e-25  1.12000e-20  1.07000e-16  7.21000e-13  2.76000e-09  1.25000e-05  6.01000e-03  9.94000e-01
 6.310e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.28000e-30  1.32000e-25  4.49000e-21  5.71000e-17  5.04000e-13  2.36000e-09  1.01000e-05  5.03000e-03  9.95000e-01
 7.943e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.85000e-31  3.81000e-26  1.73000e-21  2.96000e-17  3.43000e-13  1.96000e-09  8.09000e-06  4.19000e-03  9.96000e-01
 1.000e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.75000e-32  1.00000e-26  6.16000e-22  1.42000e-17  2.17000e-13  1.52000e-09  6.35000e-06  3.48000e-03  9.97000e-01
 1.259e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.34000e-27  1.96000e-22  6.16000e-18  1.25000e-13  1.08000e-09  4.80000e-06  2.87000e-03  9.97000e-01
 1.585e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.88000e-28  5.61000e-23  2.41000e-18  6.51000e-14  7.01000e-10  3.49000e-06  2.36000e-03  9.98000e-01
 1.995e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.24000e-29  1.47000e-23  8.53000e-19  3.08000e-14  4.20000e-10  2.45000e-06  1.93000e-03  9.98000e-01
 2.512e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.56000e-29  3.43000e-24  2.76000e-19  1.34000e-14  2.35000e-10  1.65000e-06  1.57000e-03  9.98000e-01
 3.162e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.42000e-30  7.40000e-25  8.24000e-20  5.41000e-15  1.24000e-10  1.08000e-06  1.27000e-03  9.99000e-01
 3.981e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.33000e-31  1.49000e-25  2.30000e-20  2.05000e-15  6.20000e-11  6.91000e-07  1.02000e-03  9.99000e-01
 5.012e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.75000e-32  2.83000e-26  6.08000e-21  7.41000e-16  2.99000e-11  4.31000e-07  8.16000e-04  9.99000e-01
 6.310e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.11000e-27  1.53000e-21  2.56000e-16  1.39000e-11  2.64000e-07  6.49000e-04  9.99000e-01
 7.943e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.88000e-28  3.71000e-22  8.55000e-17  6.29000e-12  1.59000e-07  5.13000e-04  9.99000e-01
 1.000e+08  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.49000e-28  8.72000e-23  2.77000e-17  2.78000e-12  9.49000e-08  4.04000e-04  1.00000e+00
 1.000e+02  1.259e-08  4.539e+02  0.00000e+00  3.48000e-28  4.88000e-23  1.85000e-18  1.35000e-14  3.31000e-11  1.89000e-08  4.28000e-06  3.35000e-04  1.03000e-02  1.26000e-01  5.74000e-01  2.53000e-01  3.62000e-02
 1.259e+02  1.259e-08  4.539e+02  0.00000e+00  1.19000e-28  1.93000e-23  8.38000e-19  6.67000e-15  1.89000e-11  9.67000e-09  2.48000e-06  2.22000e-04  7.84000e-03  1.09000e-01  5.59000e-01  2.79000e-01  4.53000e-02
 1.585e+02  1.259e-08  4.539e+02  0.00000e+00  4.23000e-29  7.95000e-24  3.99000e-19  3.51000e-15  1.14000e-11  5.15000e-09  1.42000e-06  1.45000e-04  5.88000e-03  9.29000e-02  5.39000e-01  3.06000e-01  5.63000e-02
 1.995e+02  1.259e-08  4.539e+02  0.00000e+00  1.57000e-29  3.41000e-24  1.97000e-19  1.94000e-15  7.26000e-12  2.97000e-09  8.20000e-07  9.42000e-05  4.36000e-03  7.84000e-02  5.15000e-01  3.33000e-01  6.95000e-02
