# T[k]  Density[cm^-3]  U(1)[] Mg0/Mg MgI/Mg MgII/Mg MgIII/Mg MgIV/Mg MgV/Mg MgVI/Mg MgVII/Mg MgVIII/Mg MgIX/Mg MgX/Mg MgXI/Mg MgXII/Mg
 1.995e+05  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.44000e-29  1.68000e-24  3.92000e-20  3.54000e-16  9.07000e-13  7.62000e-10  3.34000e-07  4.02000e-04  3.66000e-02  9.63000e-01
 2.512e+05  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  7.41000e-30  8.06000e-25  1.90000e-20  1.72000e-16  4.55000e-13  4.07000e-10  2.07000e-07  2.96000e-04  3.15000e-02  9.68000e-01
 3.162e+05  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  3.04000e-30  3.25000e-25  8.09000e-21  7.54000e-17  2.12000e-13  2.10000e-10  1.28000e-07  2.18000e-04  2.72000e-02  9.73000e-01
 3.981e+05  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.05000e-30  1.16000e-25  3.11000e-21  3.04000e-17  9.30000e-14  1.06000e-10  7.83000e-08  1.59000e-04  2.34000e-02  9.76000e-01
 5.012e+05  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  3.23000e-31  3.81000e-26  1.12000e-21  1.16000e-17  3.92000e-14  5.26000e-11  4.78000e-08  1.16000e-04  2.00000e-02  9.80000e-01
 6.310e+05  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  8.88000e-32  1.17000e-26  3.82000e-22  4.25000e-18  1.61000e-14  2.60000e-11  2.89000e-08  8.42000e-05  1.72000e-02  9.83000e-01
 7.943e+05  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  2.02000e-32  3.32000e-27  1.24000e-22  1.52000e-18  6.53000e-15  1.28000e-11  1.74000e-08  6.09000e-05  1.47000e-02  9.85000e-01
 1.000e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  4.04000e-33  8.65000e-28  3.79000e-23  5.24000e-19  2.61000e-15  6.31000e-12  1.04000e-08  4.39000e-05  1.25000e-02  9.87000e-01
 1.259e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.05000e-28  1.08000e-23  1.74000e-19  1.02000e-15  3.08000e-12  6.20000e-09  3.15000e-05  1.07000e-02  9.89000e-01
 1.585e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.44000e-29  2.88000e-24  5.54000e-20  3.93000e-16  1.50000e-12  3.70000e-09  2.25000e-05  9.04000e-03  9.91000e-01
