# T[k]  Density[cm^-3]  U(1)[] C0/C CI/C CII/C CIII/C CIV/C CV/C CVI/C
 3.162e+05  1.000e-08  3.321e+01  0.00000e+00  7.93000e-20  5.12000e-15  3.61000e-11  2.03000e-06  3.35000e-03  9.97000e-01
 3.981e+05  1.000e-08  3.321e+01  0.00000e+00  2.81000e-20  2.35000e-15  2.20000e-11  1.45000e-06  2.84000e-03  9.97000e-01
 5.012e+05  1.000e-08  3.321e+01  0.00000e+00  1.07000e-20  1.18000e-15  1.49000e-11  1.06000e-06  2.40000e-03  9.98000e-01
 6.310e+05  1.000e-08  3.321e+01  0.00000e+00  5.01000e-21  7.33000e-16  1.26000e-11  8.19000e-07  2.03000e-03  9.98000e-01
 7.943e+05  1.000e-08  3.321e+01  0.00000e+00  2.99000e-21  5.89000e-16  1.38000e-11  7.09000e-07  1.71000e-03  9.98000e-01
 1.000e+06  1.000e-08  3.321e+01  0.00000e+00  2.05000e-21  5.48000e-16  1.74000e-11  6.85000e-07  1.43000e-03  9.99000e-01
 1.259e+06  1.000e-08  3.321e+01  0.00000e+00  1.38000e-21  5.06000e-16  2.17000e-11  6.88000e-07  1.20000e-03  9.99000e-01
 1.585e+06  1.000e-08  3.321e+01  0.00000e+00  8.35000e-22  4.18000e-16  2.41000e-11  6.67000e-07  9.98000e-04  9.99000e-01
 1.995e+06  1.000e-08  3.321e+01  0.00000e+00  0.00000e+00  2.97000e-16  2.29000e-11  6.03000e-07  8.26000e-04  9.99000e-01
 2.512e+06  1.000e-08  3.321e+01  0.00000e+00  0.00000e+00  1.82000e-16  1.86000e-11  5.03000e-07  6.79000e-04  9.99000e-01
 3.162e+06  1.000e-08  3.321e+01  0.00000e+00  0.00000e+00  9.65000e-17  1.32000e-11  3.88000e-07  5.53000e-04  9.99000e-01
 3.981e+06  1.000e-08  3.321e+01  0.00000e+00  0.00000e+00  4.55000e-17  8.27000e-12  2.80000e-07  4.48000e-04  1.00000e+00
 5.012e+06  1.000e-08  3.321e+01  0.00000e+00  0.00000e+00  1.94000e-17  4.72000e-12  1.91000e-07  3.59000e-04  1.00000e+00
 6.310e+06  1.000e-08  3.321e+01  0.00000e+00  0.00000e+00  7.58000e-18  2.49000e-12  1.24000e-07  2.87000e-04  1.00000e+00
 7.943e+06  1.000e-08  3.321e+01  0.00000e+00  0.00000e+00  2.77000e-18  1.23000e-12  7.82000e-08  2.27000e-04  1.00000e+00
 1.000e+07  1.000e-08  3.321e+01  0.00000e+00  1.43000e-25  9.62000e-19  5.82000e-13  4.78000e-08  1.80000e-04  1.00000e+00
 1.259e+07  1.000e-08  3.321e+01  0.00000e+00  3.40000e-26  3.20000e-19  2.64000e-13  2.85000e-08  1.41000e-04  1.00000e+00
 1.585e+07  1.000e-08  3.321e+01  0.00000e+00  7.83000e-27  1.03000e-19  1.17000e-13  1.68000e-08  1.11000e-04  1.00000e+00
 1.995e+07  1.000e-08  3.321e+01  0.00000e+00  1.75000e-27  3.21000e-20  5.02000e-14  9.73000e-09  8.66000e-05  1.00000e+00
 2.512e+07  1.000e-08  3.321e+01  0.00000e+00  3.82000e-28  9.82000e-21  2.12000e-14  5.58000e-09  6.75000e-05  1.00000e+00
 3.162e+07  1.000e-08  3.321e+01  0.00000e+00  8.18000e-29  2.95000e-21  8.83000e-15  3.18000e-09  5.24000e-05  1.00000e+00
 3.981e+07  1.000e-08  3.321e+01  0.00000e+00  1.72000e-29  8.72000e-22  3.62000e-15  1.79000e-09  4.05000e-05  1.00000e+00
 5.012e+07  1.000e-08  3.321e+01  0.00000e+00  3.58000e-30  2.54000e-22  1.47000e-15  1.00000e-09  3.12000e-05  1.00000e+00
 6.310e+07  1.000e-08  3.321e+01  0.00000e+00  7.35000e-31  7.34000e-23  5.92000e-16  5.59000e-10  2.40000e-05  1.00000e+00
 7.943e+07  1.000e-08  3.321e+01  0.00000e+00  1.49000e-31  2.09000e-23  2.36000e-16  3.09000e-10  1.83000e-05  1.00000e+00
 1.000e+08  1.000e-08  3.321e+01  0.00000e+00  2.97000e-32  5.92000e-24  9.31000e-17  1.70000e-10  1.39000e-05  1.00000e+00
 1.000e+02  1.259e-08  2.638e+01  1.48000e-17  1.95000e-11  3.55000e-07  2.96000e-04  5.22000e-02  3.79000e-01  5.68000e-01
 1.259e+02  1.259e-08  2.638e+01  6.60000e-18  1.07000e-11  2.23000e-07  2.12000e-04  4.25000e-02  3.53000e-01  6.04000e-01
 1.585e+02  1.259e-08  2.638e+01  2.94000e-18  5.86000e-12  1.41000e-07  1.50000e-04  3.44000e-02  3.27000e-01  6.38000e-01
 1.995e+02  1.259e-08  2.638e+01  1.32000e-18  3.24000e-12  8.93000e-08  1.06000e-04  2.77000e-02  3.01000e-01  6.71000e-01
