# T[k]  Density[cm^-3]  U(1)[] B0/B BI/B BII/B BIII/B BIV/B BV/B
 7.943e+05  1.000e-08  9.276e+01  0.00000e+00  0.00000e+00  8.09000e-15  2.79000e-09  8.04000e-05  1.00000e+00
 1.000e+06  1.000e-08  9.276e+01  0.00000e+00  2.44000e-20  1.00000e-14  2.90000e-09  6.72000e-05  1.00000e+00
 1.259e+06  1.000e-08  9.276e+01  0.00000e+00  1.88000e-20  1.05000e-14  2.80000e-09  5.59000e-05  1.00000e+00
 1.585e+06  1.000e-08  9.276e+01  0.00000e+00  1.24000e-20  9.38000e-15  2.49000e-09  4.63000e-05  1.00000e+00
 1.995e+06  1.000e-08  9.276e+01  0.00000e+00  6.99000e-21  7.23000e-15  2.04000e-09  3.82000e-05  1.00000e+00
 2.512e+06  1.000e-08  9.276e+01  0.00000e+00  3.49000e-21  4.91000e-15  1.57000e-09  3.14000e-05  1.00000e+00
 3.162e+06  1.000e-08  9.276e+01  0.00000e+00  1.56000e-21  3.01000e-15  1.13000e-09  2.56000e-05  1.00000e+00
 3.981e+06  1.000e-08  9.276e+01  0.00000e+00  6.43000e-22  1.70000e-15  7.78000e-10  2.08000e-05  1.00000e+00
 5.012e+06  1.000e-08  9.276e+01  0.00000e+00  2.46000e-22  8.91000e-16  5.14000e-10  1.68000e-05  1.00000e+00
 6.310e+06  1.000e-08  9.276e+01  0.00000e+00  8.85000e-23  4.43000e-16  3.28000e-10  1.35000e-05  1.00000e+00
 7.943e+06  1.000e-08  9.276e+01  0.00000e+00  3.04000e-23  2.10000e-16  2.04000e-10  1.08000e-05  1.00000e+00
 1.000e+07  1.000e-08  9.276e+01  0.00000e+00  1.00000e-23  9.59000e-17  1.24000e-10  8.61000e-06  1.00000e+00
 1.259e+07  1.000e-08  9.276e+01  0.00000e+00  3.20000e-24  4.25000e-17  7.37000e-11  6.80000e-06  1.00000e+00
 1.585e+07  1.000e-08  9.276e+01  0.00000e+00  9.92000e-25  1.83000e-17  4.32000e-11  5.34000e-06  1.00000e+00
 1.995e+07  1.000e-08  9.276e+01  0.00000e+00  3.01000e-25  7.74000e-18  2.49000e-11  4.18000e-06  1.00000e+00
